Save 350 - Episode 1383/1400, Score: -103.0 (0.01), AVG Score: -100.57
Save 351 - Episode 1384/1400, Score: -103.0 (0.01), AVG Score: -100.77
Save 352 - Episode 1385/1400, Score: -97.0 (0.01), AVG Score: -100.69
Save 353 - Episode 1386/1400, Score: -87.0 (0.01), AVG Score: -100.57
Save 354 - Episode 1387/1400, Score: -105.0 (0.01), AVG Score: -100.56
Save 355 - Episode 1389/1400, Score: -106.0 (0.01), AVG Score: -100.68
Save 356 - Episode 1391/1400, Score: -103.0 (0.01), AVG Score: -100.94
Save 357 - Episode 1392/1400, Score: -104.0 (0.01), AVG Score: -100.93
Save 358 - Episode 1393/1400, Score: -106.0 (0.01), AVG Score: -100.95
Save 359 - Episode 1394/1400, Score: -107.0 (0.01), AVG Score: -100.95
Save 360 - Episode 1395/1400, Score: -85.0 (0.01), AVG Score: -100.66
Save 361 - Episode 1396/1400, Score: -104.0 (0.01), AVG Score: -100.66
Save 362 - Episode 1397/1400, Score: -86.0 (0.01), AVG Score: -100.46
Save 363 - Episode 1398/1400, Score: -86.0 (0.01), AVG Score: -100.31
Save 364 - Episode 1399/1400, Score: -107.0 (0.01), AVG Score: -100.33
